r_m,z_m,major_r_m,psi_norm,psi_wb,br_t,bz_t,bphi_t,b_total_t,density_1e19_m3,pressure_pa,temperature_kev,j_phi_a_m2,inside_closed_surface
-7.7989436620e-01,-1.2050644737e+00,1.0701056338e+00,1.1365348511e+00,2.4193439740e-01,-8.4412191258e-02,-4.6410861858e-04,5.1864038696e+00,5.1870907773e+00,2.1472668592e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.1773618421e+00,1.0701056338e+00,1.1477703323e+00,2.4432609649e-01,-7.6998574268e-02,-1.1368245678e-03,5.1864038696e+00,5.1869755321e+00,2.1386666922e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.1496592105e+00,1.0701056338e+00,1.1579808113e+00,2.4649960315e-01,-6.9630434671e-02,-1.6733155268e-03,5.1864038696e+00,5.1868715326e+00,2.1303537736e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.1219565789e+00,1.0701056338e+00,1.1671640879e+00,2.4845444905e-01,-6.2234615745e-02,-2.1184637030e-03,5.1864038696e+00,5.1867776831e+00,2.1224831955e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.0942539474e+00,1.0701056338e+00,1.1753146528e+00,2.5018946142e-01,-5.4808471519e-02,-2.4972899402e-03,5.1864038696e+00,5.1866940630e+00,2.1151927355e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.0665513158e+00,1.0701056338e+00,1.1824295692e+00,2.5170401506e-01,-4.7378587304e-02,-2.8261493160e-03,5.1864038696e+00,5.1866210403e+00,2.1085993432e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.0388486842e+00,1.0701056338e+00,1.1885107322e+00,2.5299851343e-01,-3.9981530282e-02,-3.1170260533e-03,5.1864038696e+00,5.1865589110e+00,2.1027978557e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.0111460526e+00,1.0701056338e+00,1.1935653897e+00,2.5407449937e-01,-3.2654737184e-02,-3.3792937000e-03,5.1864038696e+00,5.1865077701e+00,2.0978611777e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-9.8344342105e-01,1.0701056338e+00,1.1976058641e+00,2.5493459595e-01,-2.5432598353e-02,-3.6204838479e-03,5.1864038696e+00,5.1864674898e+00,2.0938413540e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-9.5574078947e-01,1.0701056338e+00,1.2006489818e+00,2.5558238501e-01,-1.8345329864e-02,-3.8466642071e-03,5.1864038696e+00,5.1864377415e+00,2.0907710939e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-9.2803815789e-01,1.0701056338e+00,1.2027154810e+00,2.5602228110e-01,-1.1419298968e-02,-4.0626715499e-03,5.1864038696e+00,5.1864180321e+00,2.0886654375e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-9.0033552632e-01,1.0701056338e+00,1.2038295320e+00,2.5625942936e-01,-4.6780064749e-03,-4.2722974341e-03,5.1864038696e+00,5.1864077389e+00,2.0875233651e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-8.7263289474e-01,1.0701056338e+00,1.2040184186e+00,2.5629963769e-01,1.8567548379e-03,-4.4784600032e-03,5.1864038696e+00,5.1864061355e+00,2.0873292489e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-8.4493026316e-01,1.0701056338e+00,1.2033123810e+00,2.5614934332e-01,8.1638414037e-03,-4.6833674378e-03,5.1864038696e+00,5.1864124094e+00,2.0880541244e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-8.1722763158e-01,1.0701056338e+00,1.2017445919e+00,2.5581560775e-01,1.4221936734e-02,-4.8886684462e-03,5.1864038696e+00,5.1864256729e+00,2.0896568029e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-7.8952500000e-01,1.0701056338e+00,1.1993512286e+00,2.5530613203e-01,2.0009011563e-02,-5.0955833853e-03,5.1864038696e+00,5.1864449697e+00,2.0920848829e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-7.6182236842e-01,1.0701056338e+00,1.1961715995e+00,2.5462928377e-01,2.5502055784e-02,-5.3050114212e-03,5.1864038696e+00,5.1864692804e+00,2.0952757245e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-7.3411973684e-01,1.0701056338e+00,1.1922482909e+00,2.5379412829e-01,3.0677042045e-02,-5.5176120423e-03,5.1864038696e+00,5.1864975295e+00,2.0991574528e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-7.0641710526e-01,1.0701056338e+00,1.1876273034e+00,2.5281045777e-01,3.5509069800e-02,-5.7338619134e-03,5.1864038696e+00,5.1865285953e+00,2.1036500479e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-6.7871447368e-01,1.0701056338e+00,1.1823581585e+00,2.5168881386e-01,3.9972639532e-02,-5.9540899713e-03,5.1864038696e+00,5.1865613234e+00,2.1086665665e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-6.5101184211e-01,1.0701056338e+00,1.1764939591e+00,2.5044050059e-01,4.4042014362e-02,-6.1784946992e-03,5.1864038696e+00,5.1865945447e+00,2.1141145229e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-6.2330921053e-01,1.0701056338e+00,1.1700913952e+00,2.4907758554e-01,4.7691636417e-02,-6.4071478023e-03,5.1864038696e+00,5.1866270969e+00,2.1198974442e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-5.9560657895e-01,1.0701056338e+00,1.1632106881e+00,2.4761288806e-01,5.0896575512e-02,-6.6399882709e-03,5.1864038696e+00,5.1866578496e+00,2.1259165961e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-5.6790394737e-01,1.0701056338e+00,1.1559154713e+00,2.4605995383e-01,5.3632996378e-02,-6.8768102780e-03,5.1864038696e+00,5.1866857324e+00,2.1320728602e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-5.4020131579e-01,1.0701056338e+00,1.1482726050e+00,2.4443301537e-01,5.5878637234e-02,-7.1172477296e-03,5.1864038696e+00,5.1867097640e+00,2.1382687286e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-5.1249868421e-01,1.0701056338e+00,1.1403519230e+00,2.4274693825e-01,5.7613296719e-02,-7.3607577011e-03,5.1864038696e+00,5.1867290821e+00,2.1444103669e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-4.8479605263e-01,1.0701056338e+00,1.1322259122e+00,2.4101715272e-01,5.8819328268e-02,-7.6066045626e-03,5.1864038696e+00,5.1867429734e+00,2.1504096799e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-4.5709342105e-01,1.0701056338e+00,1.1239693214e+00,2.3925957061e-01,5.9482141134e-02,-7.8538463651e-03,5.1864038696e+00,5.1867509007e+00,2.1561863069e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-4.2939078947e-01,1.0701056338e+00,1.1156587012e+00,2.3749048725e-01,5.9590705673e-02,-8.1013250184e-03,5.1864038696e+00,5.1867525275e+00,2.1616694605e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-4.0168815789e-01,1.0701056338e+00,1.1073718725e+00,2.3572646840e-01,5.9138057437e-02,-8.3476618778e-03,5.1864038696e+00,5.1867477374e+00,2.1667995178e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-3.7398552632e-01,1.0701056338e+00,1.0991873257e+00,2.3398422232e-01,5.8121790493e-02,-8.5912604111e-03,5.1864038696e+00,5.1867366475e+00,2.1715292751e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-3.4628289474e-01,1.0701056338e+00,1.0911835520e+00,2.3228045742e-01,5.6544525753e-02,-8.8303175448e-03,5.1864038696e+00,5.1867196142e+00,2.1758247796e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-3.1858026316e-01,1.0701056338e+00,1.0834383115e+00,2.3063172655e-01,5.4414335381e-02,-9.0628451952e-03,5.1864038696e+00,5.1866972298e+00,2.1796656660e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-2.9087763158e-01,1.0701056338e+00,1.0760278471e+00,2.2905425954e-01,5.1745099284e-02,-9.2867038499e-03,5.1864038696e+00,5.1866703092e+00,2.1830449467e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-2.6317500000e-01,1.0701056338e+00,1.0690260532e+00,2.2756378631e-01,4.8556763298e-02,-9.4996508562e-03,5.1864038696e+00,5.1866398661e+00,2.1859682280e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-2.3547236842e-01,1.0701056338e+00,1.0625036173e+00,2.2617535409e-01,4.4875462843e-02,-9.6994048966e-03,5.1864038696e+00,5.1866070782e+00,2.1884523604e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-2.0776973684e-01,1.0701056338e+00,1.0565271544e+00,2.2490314326e-01,4.0733479763e-02,-9.8837212927e-03,5.1864038696e+00,5.1865732428e+00,2.1905235649e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.8006710526e-01,1.0701056338e+00,1.0511583607e+00,2.2376028708e-01,3.6169022191e-02,-1.0050464610e-02,5.1864038696e+00,5.1865397240e+00,2.1922151141e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.5236447368e-01,1.0701056338e+00,1.0464532093e+00,2.2275870059e-01,3.1225844803e-02,-1.0197668901e-02,5.1864038696e+00,5.1865078949e+00,2.1935646851e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.2466184211e-01,1.0701056338e+00,1.0424612097e+00,2.2190892285e-01,2.5952740595e-02,-1.0323583606e-02,5.1864038696e+00,5.1864790773e+00,2.1946115282e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-9.6959210526e-02,1.0701056338e+00,1.0392247451e+00,2.2121997598e-01,2.0402934707e-02,-1.0426707501e-02,5.1864038696e+00,5.1864544820e+00,2.1953936126e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-6.9256578947e-02,1.0701056338e+00,1.0367785003e+00,2.2069924337e-01,1.4633404125e-02,-1.0505813828e-02,5.1864038696e+00,5.1864351540e+00,2.1959449216e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-4.1553947368e-02,1.0701056338e+00,1.0351489891e+00,2.2035236900e-01,8.7041406191e-03,-1.0559968870e-02,5.1864038696e+00,5.1864219240e+00,2.1962930571e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,-1.3851315789e-02,1.0701056338e+00,1.0343541872e+00,2.2018317936e-01,2.6773700600e-03,-1.0588545240e-02,5.1864038696e+00,5.1864153694e+00,2.1964573029e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.3851315789e-02,1.0701056338e+00,1.0344032770e+00,2.2019362911e-01,-3.3832607904e-03,-1.0591230407e-02,5.1864038696e+00,5.1864157873e+00,2.1964472643e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,4.1553947368e-02,1.0701056338e+00,1.0352965069e+00,2.2038377115e-01,-9.4135196910e-03,-1.0568030673e-02,5.1864038696e+00,5.1864231794e+00,2.1962621712e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,6.9256578947e-02,1.0701056338e+00,1.0370251692e+00,2.2075175184e-01,-1.5349436284e-02,-1.0519270642e-02,5.1864038696e+00,5.1864372510e+00,2.1958908891e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,9.6959210526e-02,1.0701056338e+00,1.0395716952e+00,2.2129383131e-01,-2.1128150940e-02,-1.0445588165e-02,5.1864038696e+00,5.1864574236e+00,2.1953126399e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.2466184211e-01,1.0701056338e+00,1.0429098689e+00,2.2200442901e-01,-2.6688754224e-02,-1.0347924728e-02,5.1864038696e+00,5.1864828610e+00,2.1944983917e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.5236447368e-01,1.0701056338e+00,1.0470051570e+00,2.2287619378e-01,-3.1973105437e-02,-1.0227511074e-02,5.1864038696e+00,5.1865125065e+00,2.1934128352e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.8006710526e-01,1.0701056338e+00,1.0518151499e+00,2.2390009794e-01,-3.6926617427e-02,-1.0085847540e-02,5.1864038696e+00,5.1865451312e+00,2.1920168266e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,2.0776973684e-01,1.0701056338e+00,1.0572901106e+00,2.2506555389e-01,-4.1498992378e-02,-9.9246779077e-03,5.1864038696e+00,5.1865793895e+00,2.1902701523e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,2.3547236842e-01,1.0701056338e+00,1.0633736203e+00,2.2636055179e-01,-4.5644888851e-02,-9.7459546042e-03,5.1864038696e+00,5.1866138798e+00,2.1881344469e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,2.6317500000e-01,1.0701056338e+00,1.0700033131e+00,2.2777181581e-01,-4.9324493822e-02,-9.5517922646e-03,5.1864038696e+00,5.1866472061e+00,2.1855760914e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,2.9087763158e-01,1.0701056338e+00,1.0771116815e+00,2.2928497559e-01,-5.2503966881e-02,-9.3444074161e-03,5.1864038696e+00,5.1866780392e+00,2.1825689245e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,3.1858026316e-01,1.0701056338e+00,1.0846269343e+00,2.3088474892e-01,-5.5155723235e-02,-9.1260462920e-03,5.1864038696e+00,5.1867051716e+00,2.1790966138e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,3.4628289474e-01,1.0701056338e+00,1.0924738808e+00,2.3255512998e-01,-5.7258535902e-02,-8.8989102933e-03,5.1864038696e+00,5.1867275645e+00,2.1751545673e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,3.7398552632e-01,1.0701056338e+00,1.1005748176e+00,2.3427957799e-01,-5.8797465067e-02,-8.6650924180e-03,5.1864038696e+00,5.1867443858e+00,2.1707512990e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,4.0168815789e-01,1.0701056338e+00,1.1088503930e+00,2.3604120136e-01,-5.9763645384e-02,-8.4265299427e-03,5.1864038696e+00,5.1867550355e+00,2.1659092025e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,4.2939078947e-01,1.0701056338e+00,1.1172204343e+00,2.3782293370e-01,-6.0153967354e-02,-8.1849717564e-03,5.1864038696e+00,5.1867591608e+00,2.1606647250e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,4.5709342105e-01,1.0701056338e+00,1.1256047239e+00,2.3960769906e-01,-5.9970684630e-02,-7.9419573262e-03,5.1864038696e+00,5.1867566606e+00,2.1550679656e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,4.8479605263e-01,1.0701056338e+00,1.1339237165e+00,2.4137856466e-01,-5.9220974207e-02,-7.6988048685e-03,5.1864038696e+00,5.1867476798e+00,2.1491817545e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,5.1249868421e-01,1.0701056338e+00,1.1420991936e+00,2.4311888007e-01,-5.7916472570e-02,-7.4566067271e-03,5.1864038696e+00,5.1867325955e+00,2.1430802854e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,5.4020131579e-01,1.0701056338e+00,1.1500548511e+00,2.4481240245e-01,-5.6072806637e-02,-7.2162302110e-03,5.1864038696e+00,5.1867119962e+00,2.1368473914e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,5.6790394737e-01,1.0701056338e+00,1.1577168227e+00,2.4644340786e-01,-5.3709132452e-02,-6.9783227366e-03,5.1864038696e+00,5.1866866559e+00,2.1305745577e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,5.9560657895e-01,1.0701056338e+00,1.1650141399e+00,2.4799678921e-01,-5.0847685716e-02,-6.7433212339e-03,5.1864038696e+00,5.1866575034e+00,2.1243587641e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,6.2330921053e-01,1.0701056338e+00,1.1718791296e+00,2.4945814092e-01,-4.7513335738e-02,-6.5114672714e-03,5.1864038696e+00,5.1866255904e+00,2.1183002477e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,6.5101184211e-01,1.0701056338e+00,1.1782477499e+00,2.5081383038e-01,-4.3733118339e-02,-6.2828307599e-03,5.1864038696e+00,5.1865920562e+00,2.1125002642e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,6.7871447368e-01,1.0701056338e+00,1.1840598579e+00,2.5205105495e-01,-3.9535706464e-02,-6.0573455956e-03,5.1864038696e+00,5.1865580939e+00,2.1070589254e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,7.0641710526e-01,1.0701056338e+00,1.1892593978e+00,2.5315788203e-01,-3.4950766380e-02,-5.8348590893e-03,5.1864038696e+00,5.1865249156e+00,2.1020731785e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,7.3411973684e-01,1.0701056338e+00,1.1937944894e+00,2.5412326786e-01,-3.0008152590e-02,-5.6151925068e-03,5.1864038696e+00,5.1864937210e+00,2.0976349901e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,7.6182236842e-01,1.0701056338e+00,1.1976173921e+00,2.5493704992e-01,-2.4736927644e-02,-5.3982022302e-03,5.1864038696e+00,5.1864656708e+00,2.0938297922e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,7.8952500000e-01,1.0701056338e+00,1.2006843204e+00,2.5558990755e-01,-1.9164261153e-02,-5.1838212003e-03,5.1864038696e+00,5.1864418669e+00,2.0907352261e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,8.1722763158e-01,1.0701056338e+00,1.2029551011e+00,2.5607328908e-01,-1.3314361684e-02,-4.9720515839e-03,5.1864038696e+00,5.1864233429e+00,2.0884201981e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,8.4493026316e-01,1.0701056338e+00,1.2043926913e+00,2.5637930918e-01,-7.2077049989e-03,-4.7628766808e-03,5.1864038696e+00,5.1864110649e+00,2.0869442052e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,8.7263289474e-01,1.0701056338e+00,1.2049626208e+00,2.5650063019e-01,-8.6090433453e-04,-4.5560675767e-03,5.1864038696e+00,5.1864059422e+00,2.0863568305e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,9.0033552632e-01,1.0701056338e+00,1.2046324739e+00,2.5643035176e-01,5.7124247810e-03,-4.3508802182e-03,5.1864038696e+00,5.1864088404e+00,2.0866972363e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,9.2803815789e-01,1.0701056338e+00,1.2033715727e+00,2.5616194347e-01,1.2499562601e-02,-4.1456691677e-03,5.1864038696e+00,5.1864205888e+00,2.0879934278e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,9.5574078947e-01,1.0701056338e+00,1.2011510442e+00,2.5568925914e-01,1.9485346767e-02,-3.9374774714e-03,5.1864038696e+00,5.1864419674e+00,2.0902610544e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,9.8344342105e-01,1.0701056338e+00,1.1979444336e+00,2.5500666731e-01,2.6647951360e-02,-3.7216856282e-03,5.1864038696e+00,5.1864736635e+00,2.0935015706e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.0111460526e+00,1.0701056338e+00,1.1937289470e+00,2.5410931585e-01,3.3954536649e-02,-3.4918030231e-03,5.1864038696e+00,5.1865161912e+00,2.0976997209e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.0388486842e+00,1.0701056338e+00,1.1884872762e+00,2.5299352034e-01,4.1357880489e-02,-3.2394510720e-03,5.1864038696e+00,5.1865697784e+00,2.1028205233e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.0665513158e+00,1.0701056338e+00,1.1822097797e+00,2.5165722844e-01,4.8795341980e-02,-2.9545112320e-03,5.1864038696e+00,5.1866342471e+00,2.1088061770e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.0942539474e+00,1.0701056338e+00,1.1748965965e+00,2.5010046968e-01,5.6191616376e-02,-2.6252845801e-03,5.1864038696e+00,5.1867089265e+00,2.1155735474e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.1219565789e+00,1.0701056338e+00,1.1665590592e+00,2.4832565649e-01,6.3466838812e-02,-2.2383045041e-03,5.1864038696e+00,5.1867926648e+00,2.1230130304e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.1496592105e+00,1.0701056338e+00,1.1572195511e+00,2.4633755354e-01,7.0552080133e-02,-1.7770544774e-03,5.1864038696e+00,5.1868840215e+00,2.1309896083e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.1773618421e+00,1.0701056338e+00,1.1469086032e+00,2.4414266004e-01,7.7416218056e-02,-1.2179025501e-03,5.1864038696e+00,5.1869817671e+00,2.1393467943e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.2050644737e+00,1.0701056338e+00,1.1356572670e+00,2.4174758590e-01,8.4114693046e-02,-5.1878017103e-04,5.1864038696e+00,5.1870859496e+00,2.1479140032e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.2327671053e+00,1.0701056338e+00,1.1234806323e+00,2.3915554328e-01,9.0892457024e-02,4.1344107191e-04,5.1864038696e+00,5.1872002764e+00,2.1565179931e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.2604697368e+00,1.0701056338e+00,1.1103415254e+00,2.3635861900e-01,9.8452506000e-02,1.8282312080e-03,5.1864038696e+00,5.1873385601e+00,2.1650002599e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.2881723684e+00,1.0701056338e+00,1.0960592347e+00,2.3331834497e-01,1.0882368140e-01,4.5235764331e-03,5.1864038696e+00,5.1875474123e+00,2.1732472138e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.7989436620e-01,1.3158750000e+00,1.0701056338e+00,1.0800315053e+00,2.2990651906e-01,1.2135716477e-01,2.3154382958e-02,5.1864038696e+00,5.1878751705e+00,2.1812553945e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.5728873239e-01,-1.3158750000e+00,1.0927112676e+00,1.0821954109e+00,2.3036715006e-01,-1.0895331519e-01,2.2402914927e-02,5.0791093352e+00,5.0803271897e+00,2.1802527476e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.5728873239e-01,-1.2881723684e+00,1.0927112676e+00,1.0972173908e+00,2.3356488189e-01,-1.0232045781e-01,1.0926436635e-02,5.0791093352e+00,5.0801516220e+00,2.1726169872e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.5728873239e-01,-1.2604697368e+00,1.0927112676e+00,1.1112961525e+00,2.3656183065e-01,-9.5435098087e-02,5.3912479988e-03,5.0791093352e+00,5.0800087168e+00,2.1644125523e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.5728873239e-01,-1.2327671053e+00,1.0927112676e+00,1.1243598821e+00,2.3934270934e-01,-8.8370333552e-02,2.1674535732e-03,5.0791093352e+00,5.0798785077e+00,2.1559203967e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.5728873239e-01,-1.2050644737e+00,1.0927112676e+00,1.1364293692e+00,2.4191194344e-01,-8.1404483985e-02,-1.4079530495e-05,5.0791093352e+00,5.0797616410e+00,2.1473448335e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.5728873239e-01,-1.1773618421e+00,1.0927112676e+00,1.1475119565e+00,2.4427109597e-01,-7.4439342016e-02,-1.6484514310e-03,5.0791093352e+00,5.0796550643e+00,2.1388709642e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-7.5728873239e-01,-1.1496592105e+00,1.0927112676e+00,1.1576005025e+00,2.4641864676e-01,-6.7405487956e-02,-2.9541441595e-03,5.0791093352e+00,5.0795574478e+00,2.1306717430e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
